Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosServiceManager,buildNamingMaintainService,10,3,1,75,0,com.alibaba.cloud.nacos.NacosServiceManager,com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosServiceManager,buildNamingService,10,3,1,86,0,com.alibaba.cloud.nacos.NacosServiceManager,com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosServiceManager,createNewNamingService,8,1,1,97,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosServiceManager,createNamingMaintainService,8,1,1,106,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosServiceManager,nacosServiceShutDown,10,3,0,115,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosServiceManager,setNacosDiscoveryProperties,3,1,1,126,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testGetInstances,5,1,0,58,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.NacosDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testGetServices,5,1,0,70,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.NacosDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testGetInstancesFailureToleranceEnabled,7,1,0,81,1,com.alibaba.cloud.nacos.discovery.ServiceCache,com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.NacosDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testGetInstancesFailureToleranceDisabled,6,1,0,93,1,com.alibaba.cloud.nacos.discovery.ServiceCache,com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testFailureToleranceEnabled,7,1,0,103,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.NacosDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testFailureToleranceDisabled,7,1,0,115,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.NacosDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryClientTests,testCacheIsOK,5,1,0,127,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.NacosDiscoveryClient; com.alibaba.cloud.nacos.discovery.ServiceCache
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryPropertiesServerAddressBothLevelTests,testGetServerAddr,3,1,0,45,1,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos,NacosDiscoveryPropertiesServerAddressTopLevelTests,testGetServerAddr,3,1,0,45,1,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,AbstractPropertySourceLoader,canLoad,3,1,2,54,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,AbstractPropertySourceLoader,load,6,2,2,66,0,com.alibaba.cloud.nacos.parser.AbstractPropertySourceLoader,com.alibaba.cloud.nacos.parser.AbstractPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,AbstractPropertySourceLoader,doLoad,0,1,2,85,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,AbstractPropertySourceLoader,flattenedMap,24,6,3,98,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils; com.alibaba.cloud.nacos.parser.AbstractPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosByteArrayResource,NacosByteArrayResource,3,1,1,30,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosByteArrayResource,NacosByteArrayResource,3,1,2,38,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosByteArrayResource,setFilename,3,1,1,47,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosByteArrayResource,getFilename,3,1,0,51,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosDataParserHandler,NacosDataParserHandler,3,1,0,53,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosDataParserHandler,parseNacosData,41,9,3,58,0,com.alibaba.cloud.nacos.parser.NacosDataParserHandler,com.alibaba.cloud.nacos.parser.NacosDataParserHandler; com.alibaba.cloud.nacos.utils.NacosConfigUtils; com.alibaba.cloud.nacos.parser.NacosByteArrayResource
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosDataParserHandler,canLoadFileExtension,3,1,2,116,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosDataParserHandler,getFileExtension,10,3,1,128,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosDataParserHandler,getFileName,16,5,2,143,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosDataParserHandler,getInstance,3,1,0,160,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosJsonPropertySourceLoader,getFileExtensions,3,1,0,42,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosJsonPropertySourceLoader,doLoad,8,1,2,51,0,com.alibaba.cloud.nacos.parser.AbstractPropertySourceLoader,com.alibaba.cloud.nacos.parser.AbstractPropertySourceLoader; com.alibaba.cloud.nacos.parser.NacosJsonPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosJsonPropertySourceLoader,reloadMap,17,5,1,76,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosXmlPropertySourceLoader,getOrder,3,1,0,51,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosXmlPropertySourceLoader,getFileExtensions,3,1,0,68,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosXmlPropertySourceLoader,doLoad,4,1,2,77,0,com.alibaba.cloud.nacos.parser.NacosXmlPropertySourceLoader,com.alibaba.cloud.nacos.parser.NacosXmlPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosXmlPropertySourceLoader,parseXml2Map,15,2,1,96,0,com.alibaba.cloud.nacos.parser.NacosXmlPropertySourceLoader,com.alibaba.cloud.nacos.parser.NacosXmlPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosXmlPropertySourceLoader,parseNodeList,27,6,3,113,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils; com.alibaba.cloud.nacos.parser.NacosXmlPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosXmlPropertySourceLoader,parseNodeAttr,20,7,3,144,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.nacos.parser,NacosJsonPropertySourceLoaderTests,testJsonPropWithComment,7,1,0,36,1,com.alibaba.cloud.nacos.parser.NacosJsonPropertySourceLoader,com.alibaba.cloud.nacos.parser.NacosJsonPropertySourceLoader
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh.condition,NonDefaultBehaviorCondition,getMatchOutcome,7,2,2,36,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,NacosContextRefresher,6,1,2,72,0,com.alibaba.cloud.nacos.NacosConfigManager,com.alibaba.cloud.nacos.NacosConfigManager; com.alibaba.cloud.nacos.NacosConfigProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,onApplicationEvent,5,2,1,80,0,com.alibaba.cloud.nacos.refresh.NacosContextRefresher,com.alibaba.cloud.nacos.refresh.NacosContextRefresher
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,setApplicationContext,3,1,1,88,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,registerNacosListenersForApplications,11,4,0,93,0,com.alibaba.cloud.nacos.refresh.NacosContextRefresher,com.alibaba.cloud.nacos.refresh.NacosContextRefresher; com.alibaba.cloud.nacos.client.NacosPropertySource; com.alibaba.cloud.nacos.NacosPropertySourceRepository
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,registerNacosListener,21,2,2,109,0,com.alibaba.cloud.nacos.NacosPropertySourceRepository,com.alibaba.cloud.nacos.NacosPropertySourceRepository
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,innerReceive,8,2,3,113,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,getNacosConfigProperties,3,1,0,139,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,setNacosConfigProperties,4,1,1,143,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,isRefreshEnabled,9,3,0,149,0,com.alibaba.cloud.nacos.NacosConfigProperties,com.alibaba.cloud.nacos.NacosConfigProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,getRefreshCount,3,1,0,160,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosContextRefresher,refreshCountIncrement,3,1,0,164,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosRefreshHistory,NacosRefreshHistory,8,1,0,47,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosRefreshHistory,add,6,2,2,56,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosRefreshHistory,addRefreshRecord,6,2,3,71,0,com.alibaba.cloud.nacos.refresh.NacosRefreshHistory,com.alibaba.cloud.nacos.refresh.NacosRefreshHistory
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosRefreshHistory,getRecords,3,1,0,79,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,NacosRefreshHistory,md5,14,3,1,83,0,com.alibaba.cloud.commons.lang.StringUtils,com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,SmartConfigurationPropertiesRebinder,SmartConfigurationPropertiesRebinder,4,1,1,62,0,com.alibaba.cloud.nacos.refresh.SmartConfigurationPropertiesRebinder,com.alibaba.cloud.nacos.refresh.SmartConfigurationPropertiesRebinder
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,SmartConfigurationPropertiesRebinder,fillBeanMap,8,2,1,67,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,SmartConfigurationPropertiesRebinder,setApplicationContext,5,1,1,79,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,SmartConfigurationPropertiesRebinder,onApplicationEvent,0,3,1,89,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.refresh,SmartConfigurationPropertiesRebinder,rebindSpecificBean,10,2,1,101,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.utils,NacosConfigUtils,NacosConfigUtils,2,1,0,24,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.utils,NacosConfigUtils,selectiveConvertUnicode,13,3,1,27,0,com.alibaba.cloud.nacos.utils.NacosConfigUtils,com.alibaba.cloud.nacos.utils.NacosConfigUtils
spring-cloud-alibaba,com.alibaba.cloud.nacos.utils,NacosConfigUtils,isBaseLetter,4,1,1,46,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.utils,NacosConfigUtils,isChinese,4,1,1,56,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.balancer,NacosBalancer,getHostByRandomWeight2,3,1,1,44,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.balancer,NacosBalancer,getHostByRandomWeight3,20,2,1,53,0,com.alibaba.cloud.nacos.balancer.NacosBalancer,com.alibaba.cloud.nacos.balancer.NacosBalancer; com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.nacos.balancer,NacosBalancer,convertIPv4ToIPv6,8,3,1,84,0,com.alibaba.cloud.nacos.NacosServiceInstance,com.alibaba.cloud.nacos.NacosServiceInstance; com.alibaba.cloud.commons.lang.StringUtils
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.actuate.health,NacosDiscoveryHealthIndicator,NacosDiscoveryHealthIndicator,3,1,1,50,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.actuate.health,NacosDiscoveryHealthIndicator,NacosDiscoveryHealthIndicator,3,1,1,54,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.actuate.health,NacosDiscoveryHealthIndicator,doHealthCheck,0,3,1,59,0,com.alibaba.cloud.nacos.NacosServiceManager,com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.configclient,NacosConfigServerAutoConfiguration,init,9,3,0,46,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.logging,NacosLoggingListener,supportsEventType,7,2,1,36,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.logging,NacosLoggingListener,onApplicationEvent,3,1,1,45,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.logging,NacosLoggingListener,getOrder,3,1,0,50,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryAutoConfiguration,nacosProperties,3,1,0,36,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryAutoConfiguration,nacosServiceDiscovery,3,1,2,42,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClient,NacosDiscoveryClient,3,1,1,50,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClient,description,3,1,0,54,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClient,getInstances,15,2,1,59,0,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.ServiceCache
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClient,getServices,13,1,0,77,0,com.alibaba.cloud.nacos.discovery.ServiceCache,com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClientConfiguration,nacosDiscoveryClient,3,1,1,49,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClientConfiguration,nacosWatch,3,1,2,55,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatConfiguration,nacosDiscoveryHeartBeatPublisher,3,1,1,47,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,NacosDiscoveryHeartBeatPublisher,4,1,1,51,0,com.alibaba.cloud.nacos.discovery.NacosDiscoveryHeartBeatPublisher,com.alibaba.cloud.nacos.discovery.NacosDiscoveryHeartBeatPublisher
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,getTaskScheduler,6,1,0,56,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,start,6,2,0,63,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,stop,8,3,0,72,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,isAutoStartup,3,1,0,84,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,isRunning,3,1,0,89,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,setApplicationEventPublisher,3,1,1,94,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatPublisher,publishHeartBeat,4,1,0,99,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscovery,NacosServiceDiscovery,4,1,2,44,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscovery,getInstances,5,1,1,50,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscovery,getServices,5,1,0,63,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscovery,hostToServiceInstanceList,10,3,2,75,0,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscovery,hostToServiceInstance,25,4,2,87,0,com.alibaba.cloud.nacos.NacosServiceInstance,com.alibaba.cloud.nacos.NacosServiceInstance
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscovery,namingService,3,1,0,116,0,com.alibaba.cloud.nacos.NacosServiceManager,com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,NacosWatch,4,1,2,57,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,isAutoStartup,3,1,0,63,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,stop,4,1,1,68,0,com.alibaba.cloud.nacos.discovery.NacosWatch,com.alibaba.cloud.nacos.discovery.NacosWatch
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,start,24,3,0,74,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties; com.alibaba.cloud.nacos.discovery.NacosWatch; com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,onEvent,10,2,1,79,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,buildKey,3,1,0,104,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,resetIfNeeded,5,2,1,108,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,selectCurrentInstance,3,1,1,114,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,stop,12,2,0,121,0,com.alibaba.cloud.nacos.NacosDiscoveryProperties,com.alibaba.cloud.nacos.NacosDiscoveryProperties; com.alibaba.cloud.nacos.discovery.NacosWatch; com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,isRunning,3,1,0,138,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,getPhase,3,1,0,143,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosWatch,destroy,3,1,0,148,0,com.alibaba.cloud.nacos.discovery.NacosWatch,com.alibaba.cloud.nacos.discovery.NacosWatch
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,ServiceCache,2,1,0,43,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,setInstances,3,1,2,50,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,getInstances,3,1,1,59,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,set,3,1,1,69,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,setServiceIds,3,1,1,79,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,get,3,1,0,88,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,ServiceCache,getServiceIds,3,1,0,98,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryAutoConfigurationTests,testDefaultInitialization,7,1,0,41,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClientConfigurationTest,taskScheduler,3,1,0,50,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClientConfigurationTest,testDefaultInitialization,7,1,0,55,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClientConfigurationTest,testDiscoveryBlockingDisabled,7,1,0,64,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryClientConfigurationTest,testNacosWatchEnabled,3,1,0,73,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatConfigurationTest,testDefaultNacosDiscoveryHeartBeatPublisher,3,1,0,47,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatConfigurationTest,testNacosDiscoveryHeartBeatPublisherEnabledForGateway,3,1,0,54,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosDiscoveryHeartBeatConfigurationTest,testNacosDiscoveryHeartBeatPublisherEnabledForProperties,3,1,0,63,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscoveryTest,testGetInstances,23,1,0,52,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.NacosDiscoveryProperties; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscoveryTest,testGetServices,19,1,0,93,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.NacosDiscoveryProperties; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.NacosServiceManager
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery,NacosServiceDiscoveryTest,getUri,6,2,1,127,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClient,NacosReactiveDiscoveryClient,3,1,1,49,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClient,description,3,1,0,53,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClient,getInstances,3,1,1,58,0,com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient,com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClient,loadInstancesFromNacos,16,1,0,65,0,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.ServiceCache
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClient,getServices,16,1,0,83,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientConfiguration,nacosReactiveDiscoveryClient,3,1,1,45,0,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientConfigurationTests,testDefaultInitialization,3,1,0,43,1,,
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testGetInstances,5,1,0,54,1,com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient,com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testGetServices,5,1,0,65,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testGetInstancesFailureToleranceEnabled,7,1,0,77,1,com.alibaba.cloud.nacos.discovery.ServiceCache,com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testGetInstancesFailureToleranceDisabled,7,1,0,90,1,com.alibaba.cloud.nacos.discovery.ServiceCache,com.alibaba.cloud.nacos.discovery.ServiceCache; com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testFailureToleranceEnabled,7,1,0,102,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient; com.alibaba.cloud.nacos.discovery.ServiceCache
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testFailureToleranceDisabled,7,1,0,116,1,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery,com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery; com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient; com.alibaba.cloud.nacos.discovery.ServiceCache
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testCacheIsOK,11,2,0,128,1,com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient,com.alibaba.cloud.nacos.discovery.reactive.NacosReactiveDiscoveryClient; com.alibaba.cloud.nacos.discovery.NacosServiceDiscovery
